,match_id_x,year_x,slam_x,match_num_x,player1,player2,logit_elo_538_prob,logit_elo_prob,logit_elo_diff_prob,logit_elo_diff_538_prob,match_prob_kls,match_prob_kls_JS,match_prob_sf_kls,match_prob_sf_kls_JS,match_prob_adj_kls,match_prob_adj_kls_JS,elo_prob,elo_prob_538,sf_elo_prob,sf_elo_prob_538
0,2012-ausopen-1101,2012,Australian Open,1101,Novak Djokovic,Paolo Lorenzi,0.9842715051416,0.988567041541,0.9848908602291,0.9781772622822,0.9844193985195,0.9701458728072,0.99103979714316,0.9744458128626,0.99127363112489,0.99120164465889,0.99155925963648,0.99162130089168,0.9869286590689,0.99294015518926
1,2012-ausopen-1103,2012,Australian Open,1103,Tatsuma Ito,Potito Starace,0.315643074428,0.35850008971400005,0.308194240024,0.27921212461700007,0.21447496653099996,0.28913908325499993,0.24719112286599998,0.29178570499,0.14490562368499993,0.1564040248280001,0.290047808223,0.24159412181899997,0.45553724343,0.371920365303
2,2012-ausopen-1104,2012,Australian Open,1104,Nicolas Mahut,Radek Stepanek,0.308505330311,0.30170915600299997,0.303540914622,0.304094361049,0.49101451113600003,0.487926866935,0.539605405978,0.526555321172,0.301399209407,0.30255399910799996,0.275678075928,0.25570831256,0.31951272026,0.299566557429
3,2012-ausopen-1107,2012,Australian Open,1107,Cedrik Marcel,Lleyton Hewitt,0.31781998497700004,0.323378836278,0.3229077578149999,0.33358695737699995,0.29774349312399995,0.3192131384260001,0.198511190861,0.36542390770199995,0.38314796930899997,0.383796397963,0.30623387266800006,0.3047776686839999,0.34590532542200003,0.288869134981
4,2012-ausopen-1108,2012,Australian Open,1108,Robin Haase,Andy Roddick,0.182038048329,0.180039628413,0.22493838984900003,0.222957040651,0.328144518338,0.33534579603,0.26888748074,0.278075657943,0.264630397881,0.26626541961800004,0.19345400406100002,0.169058847826,0.149711061197,0.116998294111
5,2012-ausopen-1110,2012,Australian Open,1110,Jurgen Zopp,James Duckworth,0.48628119214500004,0.487529498829,0.478257936054,0.47055636298299997,0.49817658478,0.548407940026,0.49815726182,0.546845275096,0.45582959709700005,0.47980276493199997,0.469588628551,0.45409974781199997,0.5004880361240001,0.5041933678989999
6,2012-ausopen-1112,2012,Australian Open,1112,Andreas Seppi,Richard Gasquet,0.306390885161,0.3009286286830001,0.31733023051099996,0.312506999337,0.3061070514830001,0.31583764890200006,0.28155092951499994,0.295549414722,0.15495319824699993,0.156920810633,0.3000865647579999,0.27994375371299995,0.30113017976699996,0.2912072237800001
7,2012-ausopen-1113,2012,Australian Open,1113,Juan Ignacio,Michael Russell,0.548142545846,0.517691654292,0.589581092908,0.6213181549369999,0.745410389424,0.7291572895530001,0.261688226551,0.285962841064,0.646997219141,0.6457187748759999,0.595881471882,0.640942431345,0.410301102109,0.427049876086
8,2012-ausopen-1116,2012,Australian Open,1116,Rui Machado,David Ferrer,0.046824717069999994,0.0423858640348,0.05321937809769999,0.06430608935330001,0.013263525645700002,0.024194307217900002,0.00335399141716,0.026116987303499997,0.0038701581414000005,0.00437512712027,0.0358580699445,0.0331722163153,0.0437510034803,0.0228501791122
9,2012-ausopen-1117,2012,Australian Open,1117,Andy Murray,Ryan Harrison,0.9184631731730001,0.947870248398,0.9408513696100002,0.9118480019670001,0.925898490738,0.916686889455,0.932706856342,0.9231404867630001,0.9548812073559999,0.954035100792,0.9576547133040001,0.946484806049,0.9386818089100001,0.936096144857
10,2012-ausopen-1124,2012,Australian Open,1124,Marinko Matosevic,Gael Monfils,0.0562154579471,0.060137773098300006,0.0737190474514,0.0653619551588,0.07687251754879999,0.105740102809,0.09062656260539999,0.114705061723,0.0298834229548,0.032236593391999996,0.0523107003778,0.0338749705463,0.0611442053182,0.036436806387999995
11,2012-ausopen-1125,2012,Australian Open,1125,Gilles Simon,Danai Udomchoke,0.850753385731,0.827017898972,0.822797929981,0.851905111307,0.709061351189,0.6730393846889999,0.671361195285,0.641153509985,0.890243354034,0.877772292625,0.8540148837329999,0.9017169704009,0.805621556679,0.865289991313
12,2012-ausopen-1127,2012,Australian Open,1127,Joao Souza,Matthew Ebden,0.266422454387,0.382320238512,0.402606222362,0.338171103681,0.508044638895,0.5070390470480001,0.23906655237100002,0.386193598817,0.201587345323,0.206878780447,0.384363520175,0.294511988661,0.365835516421,0.162744708003
13,2012-ausopen-1128,2012,Australian Open,1128,Stephane Robert,Kei Nishikori,0.13399374747000004,0.15221527436499993,0.16020995130799998,0.14225995855399998,0.058404479658,0.16805743792899996,0.020682703902,0.2899718899860001,0.10016743151800012,0.11557115376799998,0.13491809298800006,0.09970561107600007,0.16996582609300004,0.11215207702499996
14,2012-ausopen-1132,2012,Australian Open,1132,Denis Istomin,Jo Wilfried,0.118039534331,0.09656084430000011,0.10554345655800002,0.12427963698799993,0.23445548106000003,0.2418019611929999,0.415094807222,0.408871814701,0.105169772562,0.1061106576530001,0.08289260054100012,0.0835826234810001,0.10951580613299994,0.09920789772899996
15,2012-ausopen-1133,2012,Australian Open,1133,Mardy Fish,Gilles Muller,0.789921134764,0.80693024088,0.794102332252,0.779714875082,0.827870527783,0.8137483807020001,0.851041793118,0.839756306817,0.9102920637794,0.9088196596629,0.825737030019,0.833633967933,0.798523876455,0.821578906233
