,match_id_x,year_x,slam_x,match_num_x,player1,player2,logit_elo_538_prob,logit_elo_prob,logit_elo_diff_prob,logit_elo_diff_538_prob,match_prob_kls,match_prob_kls_JS,match_prob_sf_kls,match_prob_sf_kls_JS,match_prob_adj_kls,match_prob_adj_kls_JS,elo_prob,elo_prob_538,sf_elo_prob,sf_elo_prob_538
0,2013-wimbledon-1101,2013,Wimbledon,1101,Novak Djokovic,Florian Mayer,0.885836519223,0.902663447818,0.945600259618,0.929411544464,0.953453724658,0.947558047392,0.578526939251,0.637625696174,0.993686449656,0.9934723314280001,0.9615571516399999,0.959817109008,0.740095625136,0.789494870713
1,2013-wimbledon-1104,2013,Wimbledon,1104,Ryan Harrison,Jeremy Chardy,0.430077582059,0.40581028015299997,0.32717854520100004,0.342926310443,0.202567380415,0.217585448179,0.047969008683799996,0.118281976063,0.198198179881,0.20012755379500002,0.30118861362599997,0.30002122035,0.536057514428,0.563881536871
2,2013-wimbledon-1105,2013,Wimbledon,1105,Gilles Simon,Feliciano Lopez,0.47740197778000004,0.46572253044,0.553155859748,0.572512872084,0.534459598254,0.530765082633,0.365815787504,0.364945901532,0.582629814567,0.582053576541,0.554622957978,0.580924948208,0.34745747248400005,0.326907713954
3,2013-wimbledon-1108,2013,Wimbledon,1108,Dmitry Tursunov,Tommy Haas,0.224877885173,0.21905021644099998,0.20885296884900006,0.25567040996400003,0.18234128172199993,0.1987710723370001,0.09137891038500001,0.22051071213499995,0.12765514986799997,0.12900687353599993,0.1840219976180001,0.21522751306099996,0.2648703947419999,0.17405892219600005
4,2013-wimbledon-1109,2013,Wimbledon,1109,Richard Gasquet,Marcel Granollers,0.8029853090360001,0.801068629174,0.77824419235,0.755038485228,0.834234075816,0.8250298272669999,0.7320600477670001,0.6749156579160001,0.871098843645,0.8699410146179999,0.802594850446,0.796536053672,0.8039902703540001,0.870929649917
5,2013-wimbledon-1112,2013,Wimbledon,1112,Bernard Tomic,Sam Querrey,0.38199815666299997,0.3927017632590001,0.43550044771999996,0.426909412708,0.2938054900849999,0.30310746370499997,0.498862619278,0.504260401558,0.29175230809200003,0.292746412133,0.432510461286,0.418359338283,0.348014307052,0.31410813676400007
6,2013-wimbledon-1116,2013,Wimbledon,1116,Martin Klizan,Tomas Berdych,0.13307577759299993,0.13279916700100003,0.10417494483099998,0.11934773953099997,0.22009292652799994,0.226851060848,0.03906858616300002,0.1153060675319999,0.07735282702800006,0.07825253289199996,0.08164268970699995,0.07928761992999989,0.22367343962300001,0.1452895146940001
7,2013-wimbledon-1117,2013,Wimbledon,1117,David Ferrer,Martin Alund,0.9146353847650001,0.912655073127,0.949500454749,0.9384838586750001,0.917958265859,0.902507278786,0.736097468034,0.668373272244,0.965891750384,0.964686757385,0.9647202960819999,0.9663249523690001,0.770223004724,0.874455306534
8,2013-wimbledon-1121,2013,Wimbledon,1121,Milos Raonic,Carlos Berlocq,0.737921194418,0.710054238635,0.723732611657,0.7070515685550001,0.7155232220550001,0.7098725976410001,0.7924902247150001,0.7150720310500001,0.799342545359,0.798302598993,0.753343316649,0.756704473408,0.667431649093,0.796886247145
9,2013-wimbledon-1124,2013,Wimbledon,1124,Ivan Dodig,Philipp Kohlschreiber,,,,,,,,,,,,,,
10,2013-wimbledon-1129,2013,Wimbledon,1129,Grigor Dimitrov,Simone Bolelli,0.6663261350949999,0.6668227879249999,0.735022723102,0.7236631614129999,0.5749439087789999,0.573344683424,0.43105868373899997,0.45525263648000003,0.7793482632719999,0.777720553109,0.756855463792,0.7616616026980001,0.533386315281,0.5706653110459999
