,match_id_x,year_x,slam_x,match_num_x,player1,player2,logit_elo_538_prob,logit_elo_prob,logit_elo_diff_prob,logit_elo_diff_538_prob,match_prob_kls,match_prob_kls_JS,match_prob_sf_kls,match_prob_sf_kls_JS,match_prob_adj_kls,match_prob_adj_kls_JS,elo_prob,elo_prob_538,sf_elo_prob,sf_elo_prob_538
0,2013-usopen-1101,2013,US Open,1101,Novak Djokovic,Ricardas Berankis,0.954321289515,0.967623757885,0.9601304753669999,0.950128697476,0.9268770603919999,0.9197366897120001,0.917902801085,0.911255502141,0.986923310336,0.986578770231,0.973131086173,0.974256184764,0.963807840228,0.9661693630060001
1,2013-usopen-1105,2013,US Open,1105,Benoit Paire,Alex Bogomolov,0.6677637434720001,0.64878989572,0.670985977622,0.676074521598,0.593862103209,0.582496552909,0.5149376180730001,0.5132162431789999,0.644733653795,0.643625518814,0.696817780617,0.721858738186,0.599684408779,0.669694498923
2,2013-usopen-1106,2013,US Open,1106,Tim Smyczek,James Duckworth,0.6120140961489999,0.548418310166,0.583486578252,0.66347384052,0.6054094561100001,0.5842436370640001,0.49087438649299997,0.48707821147200003,0.858406645263,0.852338918234,0.600070804256,0.707388700842,0.4933376524440001,0.539319859983
3,2013-usopen-1108,2013,US Open,1108,Rajeev Ram,Fabio Fognini,0.181278110806,0.18200793889800002,0.132300891066,0.146382816227,0.161495965924,0.191739465645,0.21279533016899999,0.25808888921,0.10535767104499999,0.108917384086,0.103531883107,0.09678812679339999,0.313363576453,0.227118677676
4,2013-usopen-1109,2013,US Open,1109,Tommy Haas,Paul Henri,0.816825950599,0.881001171056,0.888182815791,0.831753360825,0.8522995437950001,0.838539283483,0.810301316463,0.795100636524,0.9303454551979999,0.9289842578787,0.9149852292847,0.883678127099,0.840613371371,0.810150868723
5,2013-usopen-1115,2013,US Open,1115,Lleyton Hewitt,Brian Baker,0.704155069128,0.733586249092,0.6952411279459999,0.661167674783,0.721436825095,0.6872703759029999,0.655504996673,0.634309969768,0.756103589532,0.7519967555779999,0.713716802326,0.688984160816,0.759605275818,0.7703652842300001
6,2013-usopen-1116,2013,US Open,1116,Guillermo Garcia,Juan Martin,0.0886436524038,0.0670199820638,0.10733591119,0.125107973275,0.12176002583,0.131456749304,0.0402861480612,0.0535792172797,0.0338677509925,0.034658964621199995,0.08104433003349999,0.0787320032645,0.04499275027869999,0.0427925212749
7,2013-usopen-1117,2013,US Open,1117,Andy Murray,Michael Llodra,0.880467019005,0.911021133536,0.9039210978100001,0.876153640033,0.686551447878,0.68603741846,0.664336984684,0.664621296411,0.820883483753,0.8211493228419999,0.925691383028,0.916796965108,0.896061913674,0.896800094439
8,2013-usopen-1119,2013,US Open,1119,Donald Young,Martin Klizan,0.369395305924,0.360262985496,0.32898579033,0.322743603334,0.469167866874,0.495484759754,0.459157777593,0.47731705931400004,0.32427344645399997,0.3343369615,0.30315154188,0.27679240758900003,0.422444460643,0.433445609004
9,2013-usopen-1122,2013,US Open,1122,Lukas Lacko,Somdev Devvarman,0.41489421649899993,0.413607426235,0.41693923853299997,0.415828106064,0.373867166142,0.38831551471500003,0.37970280795699995,0.390211423212,0.33291739672099996,0.335802484689,0.41149028637500007,0.40465102410099996,0.421065524685,0.41400426377599997
10,2013-usopen-1123,2013,US Open,1123,Tobias Kamke,Steve Johnson,0.6509163619239999,0.629535746995,0.6428631553490001,0.6597482605630001,0.797774949217,0.755175133339,0.754169217013,0.7165303857950001,0.82921744826,0.823506419331,0.666064872815,0.703080125818,0.596307411762,0.651321361329
11,2013-usopen-1125,2013,US Open,1125,Stanislas Wawrinka,Radek Stepanek,0.642714310821,0.6718885367,0.725087818512,0.6900668296620001,0.5892361424379999,0.590409584363,0.38753856447300006,0.398251118261,0.646051213128,0.6466985019389999,0.754772804419,0.737731898878,0.568005227292,0.5775249101569999
12,2013-usopen-1126,2013,US Open,1126,James Blake,Ivo Karlovic,0.436415944279,0.402982096668,0.393283676758,0.425792293146,0.4465848651519999,0.44260007650799993,0.555329455793,0.545216307425,0.474493585941,0.47364237376500007,0.38478427325599995,0.41697564847800006,0.430608691576,0.45521506541799994
13,2013-usopen-1127,2013,US Open,1127,Marcos Baghdatis,Go Soeda,0.7710831985459999,0.738856612356,0.6984300966120001,0.746352571099,0.678241487718,0.664082041984,0.7463467663600001,0.7321962066869999,0.767989549605,0.7654686698109999,0.7172062231380001,0.787006198754,0.767022116142,0.8145195481990001
14,2013-usopen-1128,2013,US Open,1128,Daniel Brands,Kevin Anderson,0.31285183143000006,0.2749736061939999,0.31289201124599997,0.33114380929599996,0.2749097498459999,0.283235620393,0.37384068779199997,0.37700755325900004,0.247294809126,0.24823242211099994,0.295204941144,0.301879747671,0.248813402764,0.280046628432
15,2013-usopen-1132,2013,US Open,1132,Paolo Lorenzi,Tomas Berdych,0.07066322340000009,0.05535026487900008,0.07219812410899995,0.08045660453299996,0.226715064189,0.234628649337,0.20852573579799993,0.2171863132170001,0.07641545753900003,0.07743480110900003,0.05333272150599999,0.04756031081300005,0.05276927661500008,0.050412742673
16,2013-usopen-1133,2013,US Open,1133,Richard Gasquet,Michael Russell,0.8108886889370001,0.8331677344130001,0.793062531682,0.786216350051,0.8661319758580001,0.853183021937,0.850413127225,0.8382269954029999,0.905270983377,0.903783649208,0.8179530438079999,0.829875108445,0.8560010236460001,0.8538448455
17,2013-usopen-1138,2013,US Open,1138,Kenny De,Bradley Klahn,0.504161590551,0.484147371293,0.49622218442,0.5631166688229999,0.599641479024,0.434718351564,0.5694928714590001,0.40868616869999996,0.64221987072,0.578294769133,0.48996621189499995,0.5692716366780001,0.466973492563,0.406230984236
18,2013-usopen-1140,2013,US Open,1140,Thomas Fabbiano,Milos Raonic,0.055824553367000096,0.08717654477999981,0.10735096185100002,0.06382988338899998,0.3572384951290001,0.36108883286899995,0.328618804497,0.33370123186,0.03186339518399994,0.03216608520699993,0.08454785739999993,0.03530860437600003,0.08448806287800004,0.03891999407100011
19,2013-usopen-1141,2013,US Open,1141,Jerzy Janowicz,Maximo Gonzalez,0.888555151366,0.8450331397949999,0.860960993927,0.888529574526,0.577321088098,0.574910636799,0.555364655756,0.552897591618,0.946146537843,0.9457799618780001,0.885680749429,0.927452761828,0.7855593374869999,0.898736046285
20,2013-usopen-1142,2013,US Open,1142,Jack Sock,Philipp Petzschner,,,,,,,,,,,,,,
21,2013-usopen-1144,2013,US Open,1144,Pablo Cuevas,Janko Tipsarevic,,,,,,,,,,,,,,
22,2013-usopen-1148,2013,US Open,1148,Nick Kyrgios,David Ferrer,0.04306281158800007,0.051455413963999996,0.06432579437999997,0.053054845693999986,0.011197820981000084,0.057202110164999986,0.176720664039,0.1871069862960001,0.02634167665000009,0.032350347145999936,0.046659821340999996,0.027862212544999987,0.05274122085800004,0.026151895895
23,2013-usopen-1149,2013,US Open,1149,Roger Federer,Grega Zemlja,0.9402939408200001,0.941185183633,0.904698379153,0.915753313859,0.877439488529,0.868018918354,0.8751876268700001,0.862938511945,0.942631096018,0.9416893065430001,0.926389938637,0.949528225866,0.9597913829090001,0.970398150261
24,2013-usopen-1150,2013,US Open,1150,Santiago Giraldo,Carlos Berlocq,0.43079095360600006,0.445480686116,0.37974060875500004,0.39046387207,0.38564467506,0.395216519174,0.587905525154,0.583967062117,0.24429731241699992,0.246625201595,0.36954978631899993,0.373448757132,0.550946980661,0.49756073952799995
25,2013-usopen-1152,2013,US Open,1152,Guido Pella,Sam Querrey,0.256050221141,0.23088290823399998,0.295303583848,0.324187304458,0.17088173296599998,0.19799107790999998,0.023070329680499997,0.0705666572412,0.151072965138,0.154384049858,0.266863686312,0.278440277404,0.176429467535,0.157054685703
26,2013-usopen-1153,2013,US Open,1153,Tommy Robredo,Marinko Matosevic,0.578634399766,0.64408070597,0.746155695274,0.676330260943,0.673444305564,0.6663583447179999,0.33487788901900006,0.34855081166,0.691503668473,0.69057340558,0.776829999854,0.722150733323,0.45835783682099995,0.425711896262
