,match_id_x,year_x,slam_x,match_num_x,player1,player2,logit_elo_538_prob,logit_elo_prob,logit_elo_diff_prob,logit_elo_diff_538_prob,match_prob_kls,match_prob_kls_JS,match_prob_sf_kls,match_prob_sf_kls_JS,match_prob_adj_kls,match_prob_adj_kls_JS,elo_prob,elo_prob_538,sf_elo_prob,sf_elo_prob_538
0,2011-ausopen-1101,2011,Australian Open,1101,Rafael Nadal,Marcos Daniel,,,,,,,,,,,,,,
1,2011-ausopen-1103,2011,Australian Open,1103,Bernard Tomic,Jeremy Chardy,0.219672598158,0.272042657001,0.263948866552,0.21720856046599998,0.049718124685199996,0.119177668089,0.0130428706201,0.10048444471000001,0.05180887566,0.05978404466559999,0.233709522643,0.16327947528200001,0.307510209689,0.20606732228100003
2,2011-ausopen-1105,2011,Australian Open,1105,John Isner,Florent Serra,0.725070934229,0.75599831769,0.722005173363,0.693428591316,0.538567096172,0.5395974836140001,0.607774840506,0.603668644856,0.48171505036600004,0.48224013045900005,0.751519398963,0.741513489935,0.7776676487,0.785255283389
3,2011-ausopen-1108,2011,Australian Open,1108,Donald Young,Marin Cilic,0.13948777179000002,0.13143537871,0.155739611272,0.150452303476,0.0965142094462,0.156116133093,0.146994950901,0.190928854259,0.07329232499689999,0.0799157951313,0.125397392938,0.100351283278,0.12482264793199999,0.10933804642000002
4,2011-ausopen-1112,2011,Australian Open,1112,Juan Ignacio,Michael Llodra,0.404944308769,0.40210518311800003,0.428591125621,0.415861952346,0.47681462393999996,0.475077473006,0.36743007247500004,0.373034117685,0.408010905875,0.408583665198,0.413491104703,0.38687508388999997,0.37479847108099995,0.37655083848000004
5,2011-ausopen-1113,2011,Australian Open,1113,David Nalbandian,Lleyton Hewitt,0.688218623908,0.720199510823,0.6566613268379999,0.635331887059,0.603533153457,0.6016717898439999,0.9115558380140001,0.8723594172079999,0.6379994995889999,0.638088098859,0.6711369588510001,0.657957269207,0.776819940737,0.766747756563
6,2011-ausopen-1114,2011,Australian Open,1114,Richard Berankis,Marinko Matosevic,,,,,,,,,,,,,,
7,2011-ausopen-1115,2011,Australian Open,1115,Michael Russell,Matthew Ebden,0.520594890184,0.5054651820539999,0.49396836980400005,0.511529599604,0.533974808691,0.459057423096,0.5919192742589999,0.533022571941,0.598914155304,0.577418612219,0.487408080618,0.505048023811,0.519385583089,0.530136582982
8,2011-ausopen-1116,2011,Australian Open,1116,Jarkko Nieminen,David Ferrer,0.25826459716000005,0.25385509123899996,0.23707666240799996,0.23812415482600002,0.24101109613900007,0.247567971725,0.38814125778599995,0.3912300256600001,0.12160231158199997,0.12252631103900002,0.2134663602050001,0.196033640156,0.30820324266200005,0.28342732627299994
9,2011-ausopen-1117,2011,Australian Open,1117,Robin Soderling,Potito Starace,0.892956579291,0.9178621984440001,0.8726636185340001,0.849501898797,0.79515375162,0.78889919935,0.9401261597730001,0.926949599313,0.900714560828,0.899831282365,0.8968336070849999,0.892675256,0.943213884775,0.94509034301
10,2011-ausopen-1124,2011,Australian Open,1124,Philipp Petzschner,Jo Wilfried,0.207486006222,0.188546962222,0.22525014555999998,0.241157876257,0.30792662781999997,0.31627505162700004,0.34765362044299997,0.35673271075499996,0.280261586208,0.281626038345,0.19377086126899998,0.187695920691,0.166765958036,0.14759106592000001
11,2011-ausopen-1126,2011,Australian Open,1126,Carsten Ball,Pere Riba,0.691456930297,0.6113752686289999,0.609506337182,0.636051169698,0.639330867108,0.650622483486,0.9720852679719999,0.917847136789,0.753177794244,0.753482243716,0.61835783471,0.658827325173,0.59898950547,0.772951986671
12,2011-ausopen-1127,2011,Australian Open,1127,Dudi Sela,Juan Martin,0.112455821582,0.10135361571799999,0.11447947835000001,0.123333817947,0.599503789658,0.542788460409,0.750170653008,0.659616923268,0.749361454191,0.735887232548,0.08738777922089999,0.0772712329722,0.10743352010099999,0.084335852391
13,2011-ausopen-1128,2011,Australian Open,1128,Grega Zemlja,Marcos Baghdatis,0.25766023609200006,0.248940125631,0.296765074692,0.293553427912,0.24315538187700003,0.285256623698,0.5566963055030001,0.503205322718,0.21735255481999993,0.22188382093400005,0.27754590158000003,0.257970746524,0.21297263655999998,0.20036519809499997
14,2011-ausopen-1132,2011,Australian Open,1132,Karol Beck,Andy Murray,,,,,,,,,,,,,,
15,2011-ausopen-1133,2011,Australian Open,1133,Tomas Berdych,Marco Crugnola,0.915853647008,0.852042500215,0.860419951357,0.927242671653,0.82399214481,0.8158326237450001,0.74357282456,0.7355615069660001,0.9919399222290001,0.99179640468,0.885160939904,0.958221546972,0.8070243611810001,0.90597120441
16,2011-ausopen-1136,2011,Australian Open,1136,Frank Dancevic,Richard Gasquet,0.26236056457900003,0.24903579076600002,0.261760320739,0.26634689222100005,0.1407766657520001,0.182109644671,0.055108210190999984,0.13250720992200005,0.16148602509100007,0.16507959804900008,0.23969635794099997,0.22710186501399998,0.25795863069800007,0.24841392264999995
17,2011-ausopen-1138,2011,Australian Open,1138,Fabio Fognini,Kei Nishikori,0.3551091613130001,0.37242062972199996,0.426446942342,0.402896512335,0.5536723768089999,0.52728066853,0.44487849471700003,0.4363000047950001,0.35638405633000003,0.35792752220199997,0.42225166961499994,0.388708937009,0.3157823634360001,0.2829179063930001
18,2011-ausopen-1140,2011,Australian Open,1140,Rainer Schuettler,Fernando Verdasco,0.200637809206,0.184442973149,0.20484177140999998,0.206901180894,0.341994985971,0.346249757325,0.323988875942,0.33273060996,0.20271713783300002,0.20389773836199998,0.173208309185,0.15305048629100002,0.18273202643300002,0.174476705592
19,2011-ausopen-1144,2011,Australian Open,1144,Peter Luczak,Ivan Ljubicic,0.14908661196599998,0.125534383496,0.135950398455,0.154782687683,0.180308989476,0.19847930713599998,0.23811513004,0.273752232165,0.145427987035,0.147836456625,0.106891011654,0.10417997467800001,0.13687961312000002,0.125080944911
20,2011-ausopen-1148,2011,Australian Open,1148,Marcel Granollers,Novak Djokovic,0.08972623072300001,0.06570602984400009,0.09039685979,0.10971652918699992,0.22956538761899992,0.23717027384299993,0.22507798787499989,0.23273473782700005,0.14509213115300001,0.14607167560900003,0.06922539210099998,0.07106702352999983,0.05644489837300004,0.05784512313299994
21,2011-ausopen-1149,2011,Australian Open,1149,Andy Roddick,Jan Hajek,0.926433178717,0.9193932287700001,0.885347543714,0.887175453461,0.936914514399,0.9258646126440001,0.986407291002,0.9774988416249999,0.96054965502,0.959418460463,0.908715948077,0.9263047642159999,0.9362175968950001,0.968009574498
22,2011-ausopen-1152,2011,Australian Open,1152,Simon Greul,Juan Monaco,0.25737475218,0.259691363957,0.277503212183,0.28122555263300003,0.12453716695999999,0.142349690105,0.073616234435,0.140009328853,0.115971579056,0.118363186413,0.247961325289,0.230401804005,0.258022307203,0.20729413033799998
23,2011-ausopen-1153,2011,Australian Open,1153,Stanislas Wawrinka,Teymuraz Gabashvili,0.861190221824,0.884805772784,0.857279479666,0.833073218353,0.787415749565,0.775087270718,0.897484642602,0.881445242225,0.891685791945,0.889975380675,0.886832168615,0.88488397533,0.895478787118,0.9094361467365
24,2011-ausopen-1156,2011,Australian Open,1156,Thiemo de,Gael Monfils,,,,,,,,,,,,,,
25,2011-ausopen-1157,2011,Australian Open,1157,Mardy Fish,Victor Hanescu,0.824884129144,0.863174000819,0.827806478223,0.785044981795,0.781861126428,0.7706814432790001,0.7820540001790001,0.7689822015100001,0.8417384416529999,0.840028277034,0.853200737553,0.828648559347,0.880527656345,0.883280307589
26,2011-ausopen-1160,2011,Australian Open,1160,Lukasz Kubot,Sam Querrey,0.20132100193699998,0.21940345154499996,0.239065504017,0.21896599515900006,0.18306723771200006,0.19507402886500003,0.154219046674,0.17819248727400006,0.13425366744200007,0.1359588202169999,0.215564138907,0.17556734614899994,0.22006501412300006,0.1668363447750001
27,2011-ausopen-1163,2011,Australian Open,1163,Yen Hsun,Gilles Simon,0.15679481281700003,0.14221889738600002,0.17982897378700002,0.195685231804,0.26032052273399997,0.273097906605,0.19228873307500005,0.20483768359200005,0.24369779108899992,0.2453846299950001,0.15444690252799997,0.151451219358,0.12248590275500004,0.10090533922999989
