,match_id_x,year_x,slam_x,match_num_x,player1,player2,logit_elo_538_prob,logit_elo_prob,logit_elo_diff_prob,logit_elo_diff_538_prob,match_prob_kls,match_prob_kls_JS,match_prob_sf_kls,match_prob_sf_kls_JS,match_prob_adj_kls,match_prob_adj_kls_JS,elo_prob,elo_prob_538,sf_elo_prob,sf_elo_prob_538
0,2011-frenchopen-1101,2011,Roland Garros,1101,Rafael Nadal,John Isner,0.9605047807257,0.9704984700674,0.9339619191438,0.9139818092411001,0.9141393440264,0.9063545511991999,0.9736994372596,0.9591078962888,0.9662645952394,0.9656410451906,0.953961308312,0.9516963158303,0.9863567801015,0.99115854138631
1,2011-frenchopen-1104,2011,Roland Garros,1104,Denis Gremelmayr,Nikolay Davydenko,0.145964634684,0.161100518905,0.1710114164480001,0.14575131429100008,0.17817093221799996,0.234447557175,0.300694141337,0.35630965832399997,0.08683245069199996,0.09411780957999993,0.1456205533949999,0.1029174089899999,0.17617174061399998,0.13573239179399998
2,2011-frenchopen-1105,2011,Roland Garros,1105,Sam Querrey,Philipp Kohlschreiber,0.2811542628650001,0.2802423886229999,0.34506574347200003,0.366666773438,0.5023662684929999,0.502486635708,0.429214494833,0.45052133651900006,0.489999774935,0.4900253943249999,0.330783399261,0.34446207832599995,0.22215961607199997,0.16924075205300004
3,2011-frenchopen-1106,2011,Roland Garros,1106,Ivan Ljubicic,Somdev Devvarman,0.768956010206,0.758348258423,0.675078933708,0.645600410494,0.53328655249,0.533799239595,0.5348573105910001,0.534899087774,0.555067788879,0.555255831632,0.691543807365,0.670345773667,0.83010138581,0.900474825537
4,2011-frenchopen-1108,2011,Roland Garros,1108,Juan Monaco,Fernando Verdasco,0.358902199219,0.381328566411,0.43381908613700004,0.38993435930100007,0.45360683973000004,0.45232406858499996,0.581896192414,0.5764659376519999,0.467403496637,0.466955294116,0.430604507797,0.372800439008,0.3254809796799999,0.30976597674600004
5,2011-frenchopen-1109,2011,Roland Garros,1109,Mardy Fish,Ricardo Mello,,,,,,,,,,,,,,
6,2011-frenchopen-1111,2011,Roland Garros,1111,Jeremy Chardy,Grigor DiMitrov,,,,,,,,,,,,,,
7,2011-frenchopen-1112,2011,Roland Garros,1112,Michael Russell,Gilles Simon,0.15564614657700002,0.15886988392999998,0.194553123701,0.21051333252300003,0.19249584215999999,0.205678786391,0.00407000509162,0.0865559649102,0.11362173990499999,0.115206223188,0.162986763079,0.156615329959,0.139228913165,0.0829823928599
8,2011-frenchopen-1113,2011,Roland Garros,1113,Marcos Baghdatis,Frederico Gil,0.48370718553099995,0.497375232553,0.56891285634,0.574031260821,0.717860165283,0.7057291787450001,0.16672195534499998,0.211153451696,0.749463109762,0.747604521004,0.572491652716,0.5828058257850001,0.39436749746399996,0.33953381414399997
9,2011-frenchopen-1116,2011,Roland Garros,1116,Ryan Harrison,Robin Soderling,0.06821973912200008,0.064892605017,0.06702066397200002,0.08637120314500002,0.19457913481599998,0.20410037269400005,0.08141240706699993,0.208397250646,0.10951202201700005,0.1102495513259999,0.048929290899,0.05212201983300002,0.08452989054100002,0.04080570168200004
10,2011-frenchopen-1117,2011,Roland Garros,1117,Andy Murray,Eric Prodon,0.976937100467,0.9484841837799999,0.955675410556,0.977649055144,0.820967050106,0.8106183606280001,0.779893003408,0.7357234230699999,0.996134363346,0.996026587156,0.969645557863,0.9907025129200001,0.910657210169,0.980309767128
11,2011-frenchopen-1119,2011,Roland Garros,1119,Arnaud Clement,Filippo Volandri,0.517920684898,0.49709064872000003,0.540917992478,0.581141391087,0.565646095776,0.565854292625,0.659066953858,0.651818615552,0.675166513377,0.673429057424,0.540730522817,0.5916040108839999,0.43309106910800005,0.41331979511600003
12,2011-frenchopen-1121,2011,Roland Garros,1121,Alexandr Dolgopolov,Rainer Schuettler,0.797475119012,0.799938828444,0.79503134441,0.768360429164,0.578727645687,0.576379040906,0.855064014078,0.701749563417,0.691717653797,0.6907636987119999,0.819979790985,0.810953190226,0.777609325819,0.845900518821
