,match_id_x,year_x,slam_x,match_num_x,player1,player2,logit_elo_538_prob,logit_elo_prob,logit_elo_diff_prob,logit_elo_diff_538_prob,match_prob_kls,match_prob_kls_JS,match_prob_sf_kls,match_prob_sf_kls_JS,match_prob_adj_kls,match_prob_adj_kls_JS,elo_prob,elo_prob_538,sf_elo_prob,sf_elo_prob_538
0,2014-frenchopen-1101,2014,Roland Garros,1101,Rafael Nadal,Robby Ginepri,0.9747850399286,0.9841304081104,0.9705960911802,0.9586415177373,0.99830716875925,0.9706456332953,0.99875600338956,0.9650231305147,0.9999414437908968,0.999809383463758,0.9818997378144,0.9811503091447,0.9893451196942,0.99111186264945
1,2014-frenchopen-1102,2014,Roland Garros,1102,Paul Henri,Dominic Thiem,0.43161425681500004,0.49669113028399997,0.49852112597099996,0.43032008531599997,0.262474590727,0.282715418455,0.31653509343499997,0.33995044649800005,0.30676753803,0.30914207925000003,0.49257592499700004,0.404515845594,0.49261292621299996,0.423515046275
2,2014-frenchopen-1103,2014,Roland Garros,1103,James Duckworth,Leonardo Mayer,0.212472019748,0.271147798182,0.278725166251,0.250189352257,0.292591166498,0.337358247729,0.447343280044,0.45034042236599997,0.370058465219,0.374652168188,0.249252332716,0.197127410805,0.283070743336,0.147912752604
3,2014-frenchopen-1104,2014,Roland Garros,1104,Teymuraz Gabashvili,Vasek Pospisil,0.645774137506,0.581741857776,0.5162293670260001,0.503287916178,0.33381912039399997,0.342212554163,0.857679646654,0.7200292821459999,0.468202230003,0.467980973938,0.524161378321,0.51340671928,0.6629255049689999,0.830148448648
4,2014-frenchopen-1105,2014,Roland Garros,1105,Nicolas Almagro,Jack Sock,,,,,,,,,,,,,,
5,2014-frenchopen-1106,2014,Roland Garros,1106,Steve Johnson,Laurent Lokoli,0.655167706447,0.534658866439,0.570017265595,0.744150660808,0.317211271174,0.334997200732,0.342677132465,0.38788418593400004,0.781304081399,0.7827792814110001,0.573743040746,0.784574665608,0.477382836621,0.497040621936
6,2014-frenchopen-1107,2014,Roland Garros,1107,Dusan Lajovic,Federico Delbonis,0.161935317416,0.21906001165300001,0.283810613166,0.24797478135499998,0.188732573629,0.232226131257,0.0042224095988600005,0.0371591146294,0.187724699419,0.194310442529,0.25463579589499996,0.194803827692,0.165573771989,0.0683343067983
7,2014-frenchopen-1108,2014,Roland Garros,1108,Jurgen Zopp,Tommy Haas,,,,,,,,,,,,,,
8,2014-frenchopen-1109,2014,Roland Garros,1109,Grigor Dimitrov,Ivo Karlovic,0.790081684178,0.782668982279,0.7594039639200001,0.746116951506,0.7011497214910001,0.692078993099,0.883738719411,0.8541025990950001,0.737728286929,0.736685478627,0.7828195548379999,0.78674630668,0.786733983269,0.854981537422
9,2014-frenchopen-1110,2014,Roland Garros,1110,Andreas Haider,Daniel Brands,0.328591073451,0.375334071651,0.37242469254,0.34573198187,0.3787295164,0.406756676038,0.430481932238,0.436344992672,0.22508941785599998,0.231493518215,0.350802007821,0.30328187248599997,0.39257371441699995,0.288155846358
